name,category,subCategory,brand,specifications,mainImageUrl,secondaryImageUrls,technicalSheetFileName,technicalSheetUrl,manuals
Pala Frontal y Retro 100/20 4WD,Vial y Agro,Retropalas,Michigan,"Línea:  
HEAVY DUTY
Modelo:  
100/20 4WD
Dispositivo de Trabajo:  
Joystick Hidráulico
Capacidad de balde excavador (hasta):  
0.2 m³
Capacidad de balde frontal (hasta):  
1 m³
Sistema de frenos:  
Caliper - Disco
Distancia entre ejes:  
2150 mm
Ancho de trocha:  
2050 mm
Largo total:  
7077 mm
Ancho máximo:  
2330 mm
Altura máxima:  
2735 mm
Ancho de balde:  
2328 mm
Peso Operativo:  
7600 Kg
Despeje:  
335 mm
Angulo máximo de subida:  
30º
Motor - Marca:  
Hanomag
Motor - Potencia:  
60 Kw / 80 Hp
Voltaje:  
12 V
Caja de Transmisión:  
4WD Powershift
Rodado - Frontal:  
14-17.5 (14PR)
Rodado - Trasero:  
15,5 / 80 - 24 (14PR)
Velocidad Crucero - Avance/ Retroceso I:  
5.8 / 7.0 Km/h
Velocidad Crucero - Avance/ Retroceso II:  
10.5 / 12.6 Km/h
Velocidad Crucero - Avance/ Retroceso III:  
15.1 / 22.3 Km/h
Velocidad Crucero - Avance/ Retroceso IV:  
26 / 35.2 Km/h
Retropala - Rotación del brazo hacia la izquierda:  
90º
Retropala - Rotación del brazo hacia la derecha:  
90º
Retropala - Altura máxima de descarga:  
3737 mm
Retropala - Máximo radio de descarga en altura máxima:  
1084 mm
Retropala - Máximo radio de excavado:  
5437 mm
Retropala - Angulo máximo de oscilación de balde:  
163,2º
Retropala - Máxima profundidad de cavado:  
4338 mm
Retropala - Máxima fuerza de cavado:  
50 ± 10% Kn
Pala Frontal - Máxima altura de descarga:  
2626 mm
Pala Frontal - Alcance de descarga:  
726 mm
Pala Frontal - Angulo de descarga:  
43,5º
Pala Frontal - Profundidad de cavado:  
191 mm
Pala Frontal - Fuerza de cavado:  
191 mm",https://drive.google.com/file/d/1W0aCFiCiRO6sUYF5stKWgQWxWwfTC9X_/view?usp=drive_link,.,,https://drive.google.com/file/d/1Wc9GRBqYhcih8uIb7DaFaZ5IBeg1gKq0/view?usp=drive_link,https://drive.google.com/file/d/1PtSzZhewYmyz8OG4dDvr0PZ2ZVdFNdCO/view?usp=drive_link
Pala Frontal y Retro 100/30 4WD,Vial y Agro,Retropalas,Michigan,"Línea:  
HEAVY DUTY
Modelo:  
100/30 4WD
Dispositivo de Trabajo:  
Joystick Mecánico
Capacidad de balde excavador (hasta):  
0.3 m³
Capacidad de balde frontal (hasta):  
1 m³
Sistema de frenos:  
Discos Humedos
Distancia entre ejes:  
2150 mm
Ancho de trocha:  
2050 mm
Largo total:  
7077 mm
Ancho máximo:  
2330 mm
Altura máxima:  
2735 mm
Ancho de balde:  
2328 mm
Peso Operativo:  
7400 Kg
Despeje:  
335 mm
Angulo máximo de subida:  
30º
Motor - Marca:  
Weichai
Motor - Potencia:  
70 Kw / 94 Hp
Voltaje:  
12 V
Caja de Transmisión:  
4WD Powershift
Rodado - Frontal:  
14-17.5 (14PR)
Rodado - Trasero:  
19.5-24 (12PR)
Velocidad Crucero - Avance/ Retroceso I:  
5.8 / 7.0 Km/h
Velocidad Crucero - Avance/ Retroceso II:  
10.5 / 12.6 Km/h
Velocidad Crucero - Avance/ Retroceso III:  
20.1 / 24.3 Km/h
Velocidad Crucero - Avance/ Retroceso IV:  
40.2 / 48.6 Km/h
Retropala - Rotación del brazo hacia la izquierda:  
90º
Retropala - Rotación del brazo hacia la derecha:  
90º
Retropala - Altura máxima de descarga:  
3737 mm
Retropala - Máximo radio de descarga en altura máxima:  
1084 mm
Retropala - Máximo radio de excavado:  
5437 mm
Retropala - Angulo máximo de oscilación de balde:  
163,2º
Retropala - Máxima profundidad de cavado:  
4338 mm
Retropala - Máxima fuerza de cavado:  
50 ± 10% Kn
Pala Frontal - Máxima altura de descarga:  
2626 mm
Pala Frontal - Alcance de descarga:  
726 mm
Pala Frontal - Angulo de descarga:  
43,5º
Pala Frontal - Profundidad de cavado:  
191 mm
Pala Frontal - Fuerza de cavado:  
191 mm",https://drive.google.com/file/d/18Gz8W41SctmOCcPPhaaG30Ct4jZtuzUF/view?usp=drive_link,.,,https://drive.google.com/file/d/1ASzSmDR1w6cIImFIZZeUwDfBE_Q4W2gn/view?usp=drive_link,https://drive.google.com/file/d/18F7VCp9SNSk8IUTunilKPqKmuXLdqaFr/view?usp=drive_link
Pala Frontal y Retro 100C/30II 4WD,Vial y Agro,Retropalas,Michigan,"Línea:  
Heavy Duty
Modelo:  
100C/30II 4WD
Dispositivo de Trabajo:  
Joystick Hidráulico
Capacidad de balde excavador (hasta):  
0.3 m³
Capacidad de balde frontal (hasta):  
1 m³
Sistema de frenos:  
Caliper - Disco
Distancia entre ejes:  
2150 mm
Ancho de trocha:  
2050 mm
Largo total:  
7077 mm
Ancho máximo:  
2330 mm
Altura máxima:  
2735 mm
Ancho de balde:  
2328 mm
Peso Operativo:  
7600 Kg
Despeje:  
335 mm
Angulo máximo de subida:  
30º
Motor - Marca:  
Cummins
Motor - Potencia:  
75 Kw / 100 Hp
Voltaje:  
12 V
Caja de Transmisión:  
4WD Powershift
Rodado - Frontal:  
14-17.5 (14PR)
Rodado - Trasero:  
15,5 / 80 - 24 (14PR)
Velocidad Crucero - Avance/ Retroceso I:  
Avance I 8 Retroceso I 21
Velocidad Crucero - Avance/ Retroceso II:  
Avance II 8 Retroceso 21
Velocidad Crucero - Avance/ Retroceso III:  
--
Velocidad Crucero - Avance/ Retroceso IV:  
--
Retropala - Rotación del brazo hacia la izquierda:  
90º
Retropala - Rotación del brazo hacia la derecha:  
90º
Retropala - Altura máxima de descarga:  
3737 mm
Retropala - Máximo radio de descarga en altura máxima:  
1084 mm
Retropala - Máximo radio de excavado:  
5437 mm
Retropala - Angulo máximo de oscilación de balde:  
163,2º
Retropala - Máxima profundidad de cavado:  
4338 mm
Retropala - Máxima fuerza de cavado:  
50 ± 10% Kn
Pala Frontal - Máxima altura de descarga:  
2626 mm
Pala Frontal - Alcance de descarga:  
726 mm
Pala Frontal - Angulo de descarga:  
43,5º
Pala Frontal - Profundidad de cavado:  
191 mm
Pala Frontal - Fuerza de cavado:  
191 mm",https://drive.google.com/file/d/1vzX_2ZlUHMv5t-yql0kvRogGiSuSFK1e/view?usp=drive_link,.,,https://drive.google.com/file/d/18Azu46cDAB5FJPN-o2zC8RM9bgKDf5T6/view?usp=drive_link,https://drive.google.com/file/d/1-mG5eh6GcnDIYE5d0CDI9s657xuw-NCn/view?usp=drive_link
Pala Frontal y Retro 4WD 100/30TE,Vial y Agro,Retropalas,Michigan,"Línea:  
HEAVY DUTY
Modelo:  
4WD 100/30TE
Dispositivo de Trabajo:  
Joystick Hidráulico
Capacidad de balde excavador (hasta):  
0.3 m³
Capacidad de balde frontal (hasta):  
1.0 m³
Sistema de frenos:  
Discos Humedos
Distancia entre ejes:  
2200 mm
Ancho de trocha:  
2100 mm
Largo total:  
7400 mm
Ancho máximo:  
2350 mm
Altura máxima:  
2700 mm
Ancho de balde:  
710 mm
Peso Operativo:  
7400 kg
Despeje:  
2612 mm
Angulo máximo de subida:  
63º
Motor - Marca:  
Weichai
Motor - Potencia:  
70 Kw / 94 Hp
Voltaje:  
12 V
Caja de Transmisión:  
4WD Powershift
Rodado - Frontal:  
14-17.5 - 10.5 14PR
Rodado - Trasero:  
19.5L-24 12PR
Velocidad Crucero - Avance/ Retroceso I:  
5.8/5.8
Velocidad Crucero - Avance/ Retroceso II:  
10.5/10.5
Velocidad Crucero - Avance/ Retroceso III:  
20.1/20.1
Velocidad Crucero - Avance/ Retroceso IV:  
40.2/40.2
Retropala - Rotación del brazo hacia la izquierda:  
90º
Retropala - Rotación del brazo hacia la derecha:  
90º
Retropala - Altura máxima de descarga:  
5278/4245
Retropala - Máximo radio de descarga en altura máxima:  
950 mm
Retropala - Máximo radio de excavado:  
178º
Retropala - Angulo máximo de oscilación de balde:  
22º
Retropala - Máxima profundidad de cavado:  
6184/4988
Retropala - Máxima fuerza de cavado:  
57 Kn
Pala Frontal - Máxima altura de descarga:  
2612 mm
Pala Frontal - Alcance de descarga:  
727 mm
Pala Frontal - Angulo de descarga:  
40º
Pala Frontal - Profundidad de cavado:  
150 mm
Pala Frontal - Fuerza de cavado:  
150 mm",https://drive.google.com/file/d/1VPVSwOfjBE3O_ZD0G3aykP-LO2PBP-Ie/view?usp=drive_link,.,,https://drive.google.com/file/d/1Dke9yeOEO4SD3XWz5CBcwBSt4JWM65xU/view?usp=drive_link,.
Pala Frontal y Retro 4WD102-30,Vial y Agro,Retropalas,Michigan,"Línea:  
Compact
Modelo:  
4WD102-30
Dispositivo de Trabajo:  
Joystick
Capacidad de balde excavador (hasta):  
0.3 m³
Capacidad de balde frontal (hasta):  
1.2 m³
Sistema de frenos:  
--
Distancia entre ejes:  
2335 mm
Ancho de trocha:  
2050 mm
Largo total:  
6450 mm
Ancho máximo:  
--
Altura máxima:  
3900 mm
Ancho de balde:  
2420 mm
Peso Operativo:  
8200 Kg
Despeje:  
450 mm
Angulo máximo de subida:  
--
Motor - Marca:  
Weichai
Motor - Potencia:  
70 Kw / 94 Hp
Voltaje:  
--
Caja de Transmisión:  
4WD
Rodado - Frontal:  
14-17.5 NHS
Rodado - Trasero:  
19.5L-24
Velocidad Crucero - Avance/ Retroceso I:  
--
Velocidad Crucero - Avance/ Retroceso II:  
--
Velocidad Crucero - Avance/ Retroceso III:  
--
Velocidad Crucero - Avance/ Retroceso IV:  
--
Retropala - Rotación del brazo hacia la izquierda:  
90º
Retropala - Rotación del brazo hacia la derecha:  
90º
Retropala - Altura máxima de descarga:  
--
Retropala - Máximo radio de descarga en altura máxima:  
--
Retropala - Máximo radio de excavado:  
5410 mm
Retropala - Angulo máximo de oscilación de balde:  
180º
Retropala - Máxima profundidad de cavado:  
3490 mm
Retropala - Máxima fuerza de cavado:  
49 kN
Pala Frontal - Máxima altura de descarga:  
3050 mm
Pala Frontal - Alcance de descarga:  
760 mm
Pala Frontal - Angulo de descarga:  
42º
Pala Frontal - Profundidad de cavado:  
30 mm
Pala Frontal - Fuerza de cavado:  
30 mm",https://drive.google.com/file/d/1CHnc7C_pMSh3xMum8XttgcYxa68W4SMg/view?usp=drive_link,.,,,.
,,,,,,,,,
Motoniveladora - HD170M ,Vial y Agro,Motoniveladoras,Michigan,"Línea:  
Heavy Duty
Modelo:  
HD170M
Motor - Marca:  
Cummins
Motor - Potencia:  
127 Kw / 170 Hp
Dimensiones (L x A x H):  
9750 x 2600 x 3320 mm
Dimensiones hoja niveladora:  
3658 x 455 mm
Radio de giro:  
7500 mm
Diámetro de ruedas:  
17.5x25 12pr
Distancia entre ejes:  
5600 mm
Trocha delantera:  
2200 mm
Trocha Trasera:  
2200 mm
Peso total:  
15.000 Kg
Peso tren delantero:  
4.350 Kg
Peso tren trasero:  
10.150 Kg
Contrapeso delantero:  
300 Kg
Ancho de trabajo hoja niveladora frontal:  
3500 mm
Chasis articulado para hoja niveladora:  
Si
Inclinación lateral para ambos lados:  
Si
Sistema eléctrico Optima (Suiza):  
Si
Caja de cambios / convertidor ZF (Alemania):  
Si
Sistema y válvulas hidráulicas Husco (USA):  
Si
Transmisión a cadena rodillo:  
Si
Diferencial auto-bloqueante (especial grip):  
Si
Cabina presurizada c/ac y calefacción:  
Si
Freno a disco en las 4 ruedas traseras:  
Si
Ruedas semi agrícolas:  
Si
Uña escarificadora trasera (Ripper):  
Si",https://drive.google.com/file/d/1hdkqWvMjikyXH1fgH5WRw3oLVN4FY6_N/view?usp=drive_link,https://drive.google.com/file/d/1qn02q9ovmnGRhuKMKzWuGIi39Y2V5u2e/view?usp=drive_link; https://drive.google.com/file/d/1wbsiI-00daJ_P0s7h5lHNI8ykFNiH7jQ/view?usp=drive_link; https://drive.google.com/file/d/1TLkV5X-XfFHCv0iGIXp1btK_t5YPbXX2/view?usp=drive_link; https://drive.google.com/file/d/1tRuRKpkLufYudhBG1aaryyrZ-A_A3CVd/view?usp=drive_link,,https://drive.google.com/file/d/1XqzFVhU7NnYN6gTi2EXRKnPfuvkD-x8L/view?usp=drive_link,https://drive.google.com/file/d/1Zf3Zeb8QUXqpNCVX_PUIhQCu87N_4nML/view?usp=drive_link
Motoniveladora - HD180M,Vial y Agro,Motoniveladoras,Michigan,"Línea:  
Heavy Duty
Modelo:  
HD180M
Motor - Marca:  
Cummins
Motor - Potencia:  
132 Kw / 180 Hp
Dimensiones (L x A x H):  
8630x2600x3370 mm
Dimensiones hoja niveladora:  
3658x20x580 mm
Radio de giro:  
Art. 26/26
Diámetro de ruedas:  
--
Distancia entre ejes:  
6100 mm
Trocha delantera:  
2600 mm
Trocha Trasera:  
2600 mm
Peso total:  
14.500 Kg
Peso tren delantero:  
--
Peso tren trasero:  
--
Contrapeso delantero:  
--
Ancho de trabajo hoja niveladora frontal:  
3658 mm
Chasis articulado para hoja niveladora:  
Si
Inclinación lateral para ambos lados:  
Si
Sistema eléctrico Optima (Suiza):  
No
Caja de cambios / convertidor ZF (Alemania):  
No
Sistema y válvulas hidráulicas Husco (USA):  
No
Transmisión a cadena rodillo:  
Si
Diferencial auto-bloqueante (especial grip):  
Si
Cabina presurizada c/ac y calefacción:  
Si
Freno a disco en las 4 ruedas traseras:  
No
Ruedas semi agrícolas:  
Si
Uña escarificadora trasera (Ripper):  
No",https://drive.google.com/file/d/14fppG_jXvHkl8gXqp-8AgdPpdnasMPS0/view?usp=drive_link,.,,https://drive.google.com/file/d/1zWdAjwKvUqdPAKh0MvdTa0LXVuVueOEu/view?usp=drive_link,.
Motoniveladora - HD220M,Vial y Agro,Motoniveladoras,Michigan,"Línea:  
Heavy Duty
Modelo:  
HD220M
Motor - Marca:  
Cummins
Motor - Potencia:  
165 Kw / 220 Hp
Dimensiones (L x A x H):  
9250 x 2600 x 3330 mm
Dimensiones hoja niveladora:  
3962 x 610 mm
Radio de giro:  
8100 mm
Diámetro de ruedas:  
2250 mm
Distancia entre ejes:  
6340 mm
Trocha delantera:  
2200 mm
Trocha Trasera:  
2250 mm
Peso total:  
18.000 Kg
Peso tren delantero:  
5100 Kg
Peso tren trasero:  
12.900 Kg
Contrapeso delantero:  
600 Kg
Ancho de trabajo hoja niveladora frontal:  
3962x610mm
Chasis articulado para hoja niveladora:  
Si
Inclinación lateral para ambos lados:  
Si
Sistema eléctrico Optima (Suiza):  
Si
Caja de cambios / convertidor ZF (Alemania):  
Si
Sistema y válvulas hidráulicas Husco (USA):  
Si
Transmisión a cadena rodillo:  
Si
Diferencial auto-bloqueante (especial grip):  
Si
Cabina presurizada c/ac y calefacción:  
Si
Freno a disco en las 4 ruedas traseras:  
Si
Ruedas semi agrícolas:  
Si
Uña escarificadora trasera (Ripper):  
Si",https://drive.google.com/file/d/1UuqEeXCdZ8U0iTvAwknIqUUf3B4L4lUm/view?usp=drive_link,.,,https://drive.google.com/file/d/1CrgJBpbOxuEXMkMRz2_vmsLy7uOPbkGS/view?usp=drive_link,https://drive.google.com/file/d/1Zf3Zeb8QUXqpNCVX_PUIhQCu87N_4nML/view?usp=drive_link
,,,,,,,,,
Excavadora MEN 7,Vial y Agro,Excavadoras,Michigan,"Línea:  
Excavadora
Modelo:  
MEN 7
Capacidad de balde excavador (Aprox.):  
0.2 - 0.3 m³
Profundidad de excavación:  
3300
Peso Operativo:  
6600 Kg
Largo total:  
5800 mm
Ancho máximo:  
2100 mm
Altura máxima:  
2850 mm
Largo del Brazo:  
1850 mm
Radio de giro:  
--
Motor - Marca:  
YC4DK70
Motor - Potencia:  
50 Kw / 67 Hp
Motor - Torque:  
--
Rodado - Tipo:  
Neumático
Rodado - Medidas:  
7.50-16 16PR",,,,https://drive.google.com/file/d/1lWb-SLJTyGyedYJ5GClf0T3ZtWMBB-9Q/view?usp=drive_link,.
Excavadora MEN 10,Vial y Agro,Excavadoras,Michigan,"Línea:  
Excavadora
Modelo:  
MEN 10
Capacidad de balde excavador (Aprox.):  
0.4 m³
Profundidad de excavación:  
4300 mm
Peso Operativo:  
10000 Kg
Largo total:  
7050 mm
Ancho máximo:  
2330 mm
Altura máxima:  
2980 mm
Largo del Brazo:  
2000 mm
Radio de giro:  
--
Motor - Marca:  
YC4DK100
Motor - Potencia:  
73.5 Kw / 98.5 Hp
Motor - Torque:  
--
Rodado - Tipo:  
Neumático
Rodado - Medidas:  
8.25-20 18PR",,,,https://drive.google.com/file/d/1Tij5uku_hqSnYfqCahLQm7lk8tglax6v/view?usp=drive_link,.
Excavadora Oruga ME20,Vial y Agro,Excavadoras,Michigan,"Línea:  
Excavadora
Modelo:  
ME20
Capacidad de balde excavador (Aprox.):  
0,04 m³
Profundidad de excavación:  
2000 mm
Peso Operativo:  
1600 Kg
Largo total:  
3690 mm
Ancho máximo:  
1240 mm
Altura máxima:  
2322 mm
Largo del Brazo:  
950 mm
Radio de giro:  
360º Cabina
Motor - Marca:  
Kubota
Motor - Potencia:  
9,8 Kw / 13 Hp
Motor - Torque:  
44,5 Nm / 1800 Rpm
Rodado - Tipo:  
Oruga
Rodado - Medidas:  
230 mm (ancho)",,,,https://drive.google.com/file/d/1ajVYOWnmz2TvkRZUvrsyVUOK9llhHVOz/view?usp=drive_link,.
Excavadora MEC30,Vial y Agro,Excavadoras,Michigan,"Línea:  
Excavadora
Modelo:  
MEC30
Capacidad de balde excavador (Aprox.):  
0.08 m³
Profundidad de excavación:  
2840 mm
Peso Operativo:  
2650 Kg
Largo total:  
4140 mm
Ancho máximo:  
1500 mm
Altura máxima:  
2455 mm
Largo del Brazo:  
--
Radio de giro:  
--
Motor - Marca:  
Yanmar
Motor - Potencia:  
14.6 Kw / 19.6 Hp
Motor - Torque:  
--
Rodado - Tipo:  
Oruga caucho
Rodado - Medidas:  
300 mm",,,,https://drive.google.com/file/d/1y3M_GGplNVMKnYyyJIaK7pbYN3V2g04s/view?usp=drive_link,.
Excavadora MEC40,Vial y Agro,Excavadoras,Michigan,"Línea:  
Excavadora
Modelo:  
MEC40
Capacidad de balde excavador (Aprox.):  
0.11 m³
Profundidad de excavación:  
3320 mm
Peso Operativo:  
3850 Kg
Largo total:  
4890 mm
Ancho máximo:  
1700 mm
Altura máxima:  
2545 mm
Largo del Brazo:  
--
Radio de giro:  
--
Motor - Marca:  
Kubota
Motor - Potencia:  
18.2 Kw / 24.4 Hp
Motor - Torque:  
27.4 Kn
Rodado - Tipo:  
Oruga caucho
Rodado - Medidas:  
300 mm (ancho)",,,,https://drive.google.com/file/d/17JfrSFpM3NJI6egMH9GSco-Fi6yDO8HQ/view?usp=drive_link,.
Excavadora ME60,Vial y Agro,Excavadoras,Michigan,"Línea:  
HEAVY DUTY
Modelo:  
ME60
Capacidad de balde excavador (Aprox.):  
0,25 m³
Profundidad de excavación:  
3762 mm
Peso Operativo:  
6050 Kg
Largo total:  
5850 mm
Ancho máximo:  
2000 mm
Altura máxima:  
2618 mm
Largo del Brazo:  
4550 mm
Radio de giro:  
360º Cabina
Motor - Marca:  
Weichai
Motor - Potencia:  
36 Kw / 48 Hp
Motor - Torque:  
202 N.m / 3000 rpm
Rodado - Tipo:  
Oruga
Rodado - Medidas:  
400 mm",,,,https://drive.google.com/file/d/1MOeEkxV_L1PYwspjhMRPAOLDSdQ4rGNl/view?usp=drive_link,https://drive.google.com/file/d/1l3I8NAMXjlds_Iv8W4LDgXKqCelJbIq2/view?usp=drive_link
Excavadora ME80,Vial y Agro,Excavadoras,Michigan,"Línea:  
HEAVY DUTY
Modelo:  
ME80
Capacidad de balde excavador (Aprox.):  
0.36 m3
Profundidad de excavación:  
4140 mm
Peso Operativo:  
7500 Kg
Largo total:  
6140 mm
Ancho máximo:  
2220 mm
Altura máxima:  
2743 mm
Largo del Brazo:  
3720 mm
Radio de giro:  
360º Cabina
Motor - Marca:  
Weichai
Motor - Potencia:  
54.1kw/73.8hp
Motor - Torque:  
312Nm/1500rpm
Rodado - Tipo:  
Oruga
Rodado - Medidas:  
600 mm",,,,https://drive.google.com/file/d/1hxKlHdmUswBE7_1kDRymvYD2PKC7lr5T/view?usp=drive_link,https://drive.google.com/file/d/1LrQAMPHY-ZSYP2O3chVUy4W0JJMN5pYi/view?usp=drive_link
Excavadora ME150,Vial y Agro,Excavadoras,Michigan,"Línea:  
HEAVY DUTY
Modelo:  
ME150
Capacidad de balde excavador (Aprox.):  
0,56 m³
Profundidad de excavación:  
5542 mm
Peso Operativo:  
14000 Kg
Largo total:  
10.736 mm
Ancho máximo:  
2490 mm
Altura máxima:  
3070 mm
Largo del Brazo:  
4600 mm
Radio de giro:  
360º Cabina
Motor - Marca:  
Cummins
Motor - Potencia:  
74 Kw / 99 Hp
Motor - Torque:  
424 N.m/1600 rpm
Rodado - Tipo:  
Oruga
Rodado - Medidas:  
500 mm",,,,https://drive.google.com/file/d/1sbgNvd72eof5ER5-hekR50xax89OyeT4/view?usp=drive_link,.
Excavadora Oruga ME220,Vial y Agro,Excavadoras,Michigan,"Línea:  
Heavy Duty
Modelo:  
ME220
Capacidad de balde excavador (Aprox.):  
0.90 m³
Profundidad de excavación:  
6636 mm
Peso Operativo:  
21.100 Kg
Largo total:  
9718 mm
Ancho máximo:  
2809 mm
Altura máxima:  
2980 mm
Largo del Brazo:  
5675 mm
Radio de giro:  
360º Cabina
Motor - Marca:  
Weichai
Motor - Potencia:  
129 Kw / 172.9 Hp
Motor - Torque:  
760 Nm
Rodado - Tipo:  
Oruga
Rodado - Medidas:  
800 mm",,,,https://drive.google.com/file/d/1xJrs6CLhhvAWCAIPcNwkMOr51sJkBg2x/view?usp=drive_link,.
Excavadora Oruga ME220.1,Vial y Agro,Excavadoras,Michigan,"Línea:  
HEAVY DUTY
Modelo:  
ME220.1
Capacidad de balde excavador (Aprox.):  
1.1 m³
Profundidad de excavación:  
6570 mm
Peso Operativo:  
21.800 Kg
Largo total:  
9476 mm
Ancho máximo:  
2540 mm
Altura máxima:  
3020 mm
Largo del Brazo:  
5675 + 2920 mm
Radio de giro:  
360º Cabina
Motor - Marca:  
Cummins
Motor - Potencia:  
112 Kw / 150 Hp
Motor - Torque:  
614 Nm 1500 Nm/rpm
Rodado - Tipo:  
Oruga
Rodado - Medidas:  
800 mm",,,,https://drive.google.com/file/d/1ok9FDxANj49_ZcwHcp1bS9qvVYc-fvjx/view?usp=drive_link,.
Excavadora Oruga ME350,Vial y Agro,Excavadoras,Michigan,"Línea:  
HEAVY DUTY
Modelo:  
ME350
Capacidad de balde excavador (Aprox.):  
1,6 m³
Profundidad de excavación:  
6970 mm
Peso Operativo:  
32.800 Kg
Largo total:  
10711 mm
Ancho máximo:  
3190 mm
Altura máxima:  
3227 mm
Largo del Brazo:  
6150 mm
Radio de giro:  
360º Cabina
Motor - Marca:  
Isuzu
Motor - Potencia:  
212 Kw / 284 Hp
Motor - Torque:  
1080 N.m / 1500 rpm
Rodado - Tipo:  
Oruga
Rodado - Medidas:  
800 mm",,,,https://drive.google.com/file/d/15wv7dXznVQNxjc7HgYCuD6ZpTCDix5ru/view?usp=drive_link,.
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Elevador Articulado E143,Vial y Agro,Elevadores,Hanomag,"Modelo: E143
Código: 10530050N
Caracteristicas Técnicas

Distancia a centro de carga: 500 mm
Capacidad de Carga: 2.000 Kg
Angulo de inclinación de la torre: Atrás 6º / 12º Adelante
Distancia entre ejes: 2.050 mm
Ancho de Trocha (delantero/trasero): 1.370 mm
Velocidad de elevación de carga: 400 mm/s
Velocidad Crucero: Avance: 2 marchas 6-18 Km/h Retroceso: 2 marchas 6-18 Km/h
Angulo máximo de subida (con carga): 30º
Peso operativo: 3.800 Kg
Largo uña elevadora: 1.220 mm
Largo total (sin uñas): 3.770 mm
Ancho: 1.630 mm
Torre en posición de transporte: 2.000 mm
Radio de giro: 4.800 mm
Mínima distancia al piso (eje): 230 mm
Sistema de Transmisión y Potencia

Motor - Marca/modelo: Hanomag
Motor - Potencia: 32 Kw / 42 Hp / 2.300 Rpm
Motor - Torque máximo: 158,8 Nm
Motor - Cilindrada: 2.670 L
Parámetros Secundarios

Rodado: 12-16.5 (10 PR)",https://drive.google.com/file/d/1x1dopR3kosxS0gRtfLRdfPFDAGjNtzzv/view?usp=drive_link,.,,https://drive.google.com/file/d/1rEDG74oxSVDVwjX4ccTyVaGs0Ns1fEyw/view?usp=drive_link,https://drive.google.com/file/d/1mUDazrLuNbGehrhR88g2zxRagDnbm2e8/view?usp=drive_link
Elevador articulado E100/4,Vial y Agro,Elevadores,Hanomag,"Modelo: E100/4
Código: 10530052N
Caracteristicas Técnicas

Distancia a centro de carga: 500 mm
Capacidad de Carga: 2000 Kg
Angulo de inclinación de la torre: 6/12 º
Distancia entre ejes: 1800 mm
Ancho de Trocha (delantero/trasero): 1210 mm
Velocidad de elevación de carga: 400 mm/s
Velocidad Crucero: 20 Km/h
Angulo máximo de subida (con carga): -----
Peso operativo: 3380 Kg
Largo uña elevadora: 1070 mm
Largo total (sin uñas): 3570 mm
Ancho: 1580 mm
Torre en posición de transporte: 2700 mm
Radio de giro: 3000 mm
Mínima distancia al piso (eje): 240 mm
Sistema de Transmisión y Potencia

Motor - Marca/modelo: Faw Jiefang
Motor - Potencia: 33 Kw / 45 Hp
Motor - Torque máximo: 158,8 Nm
Motor - Cilindrada: 2,67 L
Parámetros Secundarios

Rodado: 31x15.5-15",https://drive.google.com/file/d/1MhLYtzoha3LPTcgsEkF88JcD3hL5GQcf/view?usp=drive_link,https://drive.google.com/file/d/1BXByqI2I2PM08wk9b--WNVxjq32Cs3VJ/view?usp=drive_link,,https://drive.google.com/file/d/1O9AYehcggkXAOUMiwkFL2OkmPXNCdWs0/view?usp=drive_link,https://drive.google.com/file/d/1-DHK_UMOm3tGxb60dSw6kQ3jsaPqON2T/view?usp=drive_link
